brick_id,x,y,z,length,width,height,orientation
8793,3200,1800,2400,200,100,100,X-aligned
8794,3200,1800,2500,200,100,100,X-aligned
8795,3200,1800,2600,200,100,100,X-aligned
8796,3200,1800,2700,200,100,100,X-aligned
8797,3200,1800,2800,200,100,100,X-aligned
8798,3200,1800,2900,200,100,100,X-aligned
8799,3200,1800,3000,200,100,100,X-aligned
8800,3200,1800,3100,200,100,100,X-aligned
8801,3200,1800,3200,200,100,100,X-aligned
8802,3200,1800,3300,200,100,100,X-aligned
8803,3200,1800,3400,200,100,100,X-aligned
8804,3200,1800,3500,200,100,100,X-aligned
8805,3200,1800,3600,200,100,100,X-aligned
8806,3200,1800,3700,200,100,100,X-aligned
8807,3200,1800,3800,200,100,100,X-aligned
8808,3200,1800,3900,200,100,100,X-aligned
8809,3200,1800,4000,200,100,100,X-aligned
8810,3200,1800,4100,200,100,100,X-aligned
8811,3200,1800,4200,200,100,100,X-aligned
8812,3200,1800,4300,200,100,100,X-aligned
8813,3200,1800,4400,200,100,100,X-aligned
8814,3200,1800,4500,200,100,100,X-aligned
8815,3200,1800,4600,200,100,100,X-aligned
8816,3200,1800,4700,200,100,100,X-aligned
8817,3200,1800,4800,200,100,100,X-aligned
8818,3200,1800,4900,200,100,100,X-aligned
8819,3200,1800,5000,200,100,100,X-aligned
8820,3200,1800,5100,200,100,100,X-aligned
8821,3200,1800,5200,200,100,100,X-aligned
8822,3200,1800,5300,200,100,100,X-aligned
8823,3200,1800,5400,200,100,100,X-aligned
8824,3200,1800,5500,200,100,100,X-aligned
8825,3200,1900,0,200,100,100,X-aligned
8826,3200,1900,100,200,100,100,X-aligned
8827,3200,1900,200,200,100,100,X-aligned
8828,3200,1900,300,200,100,100,X-aligned
8829,3200,1900,400,200,100,100,X-aligned
8830,3200,1900,500,200,100,100,X-aligned
8831,3200,1900,600,200,100,100,X-aligned
8832,3200,1900,700,200,100,100,X-aligned
8833,3200,1900,800,200,100,100,X-aligned
8834,3200,1900,900,200,100,100,X-aligned
8835,3200,1900,1000,200,100,100,X-aligned
8836,3200,1900,1100,200,100,100,X-aligned
8837,3200,1900,1200,200,100,100,X-aligned
8838,3200,1900,1300,200,100,100,X-aligned
8839,3200,1900,1400,200,100,100,X-aligned
8840,3200,1900,1500,200,100,100,X-aligned
8841,3200,1900,1600,200,100,100,X-aligned
8842,3200,1900,1700,200,100,100,X-aligned
8843,3200,1900,1800,200,100,100,X-aligned
8844,3200,1900,1900,200,100,100,X-aligned
8845,3200,1900,2000,200,100,100,X-aligned
8846,3200,1900,2100,200,100,100,X-aligned
8847,3200,1900,2200,200,100,100,X-aligned
8848,3200,1900,2300,200,100,100,X-aligned
8849,3200,1900,2400,200,100,100,X-aligned
8850,3200,1900,2500,200,100,100,X-aligned
8851,3200,1900,2600,200,100,100,X-aligned
8852,3200,1900,2700,200,100,100,X-aligned
8853,3200,1900,2800,200,100,100,X-aligned
8854,3200,1900,2900,200,100,100,X-aligned
8855,3200,1900,3000,200,100,100,X-aligned
8856,3200,1900,3100,200,100,100,X-aligned
8857,3200,1900,3200,200,100,100,X-aligned
8858,3200,1900,3300,200,100,100,X-aligned
8859,3200,1900,3400,200,100,100,X-aligned
8860,3200,1900,3500,200,100,100,X-aligned
8861,3200,1900,3600,200,100,100,X-aligned
8862,3200,1900,3700,200,100,100,X-aligned
8863,3200,1900,3800,200,100,100,X-aligned
8864,3200,1900,3900,200,100,100,X-aligned
8865,3200,1900,4000,200,100,100,X-aligned
8866,3200,1900,4100,200,100,100,X-aligned
8867,3200,1900,4200,200,100,100,X-aligned
8868,3200,1900,4300,200,100,100,X-aligned
8869,3200,1900,4400,200,100,100,X-aligned
8870,3200,1900,4500,200,100,100,X-aligned
8871,3200,1900,4600,200,100,100,X-aligned
8872,3200,1900,4700,200,100,100,X-aligned
8873,3200,1900,4800,200,100,100,X-aligned
8874,3200,1900,4900,200,100,100,X-aligned
8875,3200,1900,5000,200,100,100,X-aligned
8876,3200,1900,5100,200,100,100,X-aligned
8877,3200,1900,5200,200,100,100,X-aligned
8878,3200,1900,5300,200,100,100,X-aligned
8879,3200,1900,5400,200,100,100,X-aligned
8880,3200,1900,5500,200,100,100,X-aligned
8881,3200,2000,0,200,100,100,X-aligned
8882,3200,2000,100,200,100,100,X-aligned
8883,3200,2000,200,200,100,100,X-aligned
8884,3200,2000,300,200,100,100,X-aligned
8885,3200,2000,400,200,100,100,X-aligned
8886,3200,2000,500,200,100,100,X-aligned
8887,3200,2000,600,200,100,100,X-aligned
8888,3200,2000,700,200,100,100,X-aligned
8889,3200,2000,800,200,100,100,X-aligned
8890,3200,2000,900,200,100,100,X-aligned
8891,3200,2000,1000,200,100,100,X-aligned
8892,3200,2000,1100,200,100,100,X-aligned
8893,3200,2000,1200,200,100,100,X-aligned
8894,3200,2000,1300,200,100,100,X-aligned
8895,3200,2000,1400,200,100,100,X-aligned
8896,3200,2000,1500,200,100,100,X-aligned
8897,3200,2000,1600,200,100,100,X-aligned
8898,3200,2000,1700,200,100,100,X-aligned
8899,3200,2000,1800,200,100,100,X-aligned
8900,3200,2000,1900,200,100,100,X-aligned
8901,3200,2000,2000,200,100,100,X-aligned
8902,3200,2000,2100,200,100,100,X-aligned
8903,3200,2000,2200,200,100,100,X-aligned
8904,3200,2000,2300,200,100,100,X-aligned
8905,3200,2000,2400,200,100,100,X-aligned
8906,3200,2000,2500,200,100,100,X-aligned
8907,3200,2000,2600,200,100,100,X-aligned
8908,3200,2000,2700,200,100,100,X-aligned
8909,3200,2000,2800,200,100,100,X-aligned
8910,3200,2000,2900,200,100,100,X-aligned
8911,3200,2000,3000,200,100,100,X-aligned
8912,3200,2000,3100,200,100,100,X-aligned
8913,3200,2000,3200,200,100,100,X-aligned
8914,3200,2000,3300,200,100,100,X-aligned
8915,3200,2000,3400,200,100,100,X-aligned
8916,3200,2000,3500,200,100,100,X-aligned
8917,3200,2000,3600,200,100,100,X-aligned
8918,3200,2000,3700,200,100,100,X-aligned
8919,3200,2000,3800,200,100,100,X-aligned
8920,3200,2000,3900,200,100,100,X-aligned
8921,3200,2000,4000,200,100,100,X-aligned
8922,3200,2000,4100,200,100,100,X-aligned
8923,3200,2000,4200,200,100,100,X-aligned
8924,3200,2000,4300,200,100,100,X-aligned
8925,3200,2000,4400,200,100,100,X-aligned
8926,3200,2000,4500,200,100,100,X-aligned
8927,3200,2000,4600,200,100,100,X-aligned
8928,3200,2000,4700,200,100,100,X-aligned
8929,3200,2000,4800,200,100,100,X-aligned
8930,3200,2000,4900,200,100,100,X-aligned
8931,3200,2000,5000,200,100,100,X-aligned
8932,3200,2000,5100,200,100,100,X-aligned
8933,3200,2000,5200,200,100,100,X-aligned
8934,3200,2000,5300,200,100,100,X-aligned
8935,3200,2000,5400,200,100,100,X-aligned
8936,3200,2000,5500,200,100,100,X-aligned
8937,3200,2100,0,200,100,100,X-aligned
8938,3200,2100,100,200,100,100,X-aligned
8939,3200,2100,200,200,100,100,X-aligned
8940,3200,2100,300,200,100,100,X-aligned
8941,3200,2100,400,200,100,100,X-aligned
8942,3200,2100,500,200,100,100,X-aligned
8943,3200,2100,600,200,100,100,X-aligned
8944,3200,2100,700,200,100,100,X-aligned
8945,3200,2100,800,200,100,100,X-aligned
8946,3200,2100,900,200,100,100,X-aligned
8947,3200,2100,1000,200,100,100,X-aligned
8948,3200,2100,1100,200,100,100,X-aligned
8949,3200,2100,1200,200,100,100,X-aligned
8950,3200,2100,1300,200,100,100,X-aligned
8951,3200,2100,1400,200,100,100,X-aligned
8952,3200,2100,1500,200,100,100,X-aligned
8953,3200,2100,1600,200,100,100,X-aligned
8954,3200,2100,1700,200,100,100,X-aligned
8955,3200,2100,1800,200,100,100,X-aligned
8956,3200,2100,1900,200,100,100,X-aligned
8957,3200,2100,2000,200,100,100,X-aligned
8958,3200,2100,2100,200,100,100,X-aligned
8959,3200,2100,2200,200,100,100,X-aligned
8960,3200,2100,2300,200,100,100,X-aligned
8961,3200,2100,2400,200,100,100,X-aligned
8962,3200,2100,2500,200,100,100,X-aligned
8963,3200,2100,2600,200,100,100,X-aligned
8964,3200,2100,2700,200,100,100,X-aligned
8965,3200,2100,2800,200,100,100,X-aligned
8966,3200,2100,2900,200,100,100,X-aligned
8967,3200,2100,3000,200,100,100,X-aligned
8968,3200,2100,3100,200,100,100,X-aligned
8969,3200,2100,3200,200,100,100,X-aligned
8970,3200,2100,3300,200,100,100,X-aligned
8971,3200,2100,3400,200,100,100,X-aligned
8972,3200,2100,3500,200,100,100,X-aligned
8973,3200,2100,3600,200,100,100,X-aligned
8974,3200,2100,3700,200,100,100,X-aligned
8975,3200,2100,3800,200,100,100,X-aligned
8976,3200,2100,3900,200,100,100,X-aligned
8977,3200,2100,4000,200,100,100,X-aligned
8978,3200,2100,4100,200,100,100,X-aligned
8979,3200,2100,4200,200,100,100,X-aligned
8980,3200,2100,4300,200,100,100,X-aligned
8981,3200,2100,4400,200,100,100,X-aligned
8982,3200,2100,4500,200,100,100,X-aligned
8983,3200,2100,4600,200,100,100,X-aligned
8984,3200,2100,4700,200,100,100,X-aligned
8985,3200,2100,4800,200,100,100,X-aligned
8986,3200,2100,4900,200,100,100,X-aligned
8987,3200,2100,5000,200,100,100,X-aligned
8988,3200,2100,5100,200,100,100,X-aligned
8989,3200,2100,5200,200,100,100,X-aligned
8990,3200,2100,5300,200,100,100,X-aligned
8991,3200,2100,5400,200,100,100,X-aligned
8992,3200,2100,5500,200,100,100,X-aligned
8993,3200,2200,0,200,100,100,X-aligned
8994,3200,2200,100,200,100,100,X-aligned
8995,3200,2200,200,200,100,100,X-aligned
8996,3200,2200,300,200,100,100,X-aligned
8997,3200,2200,400,200,100,100,X-aligned
8998,3200,2200,500,200,100,100,X-aligned
8999,3200,2200,600,200,100,100,X-aligned
9000,3200,2200,700,200,100,100,X-aligned
9001,3200,2200,800,200,100,100,X-aligned
9002,3200,2200,900,200,100,100,X-aligned
9003,3200,2200,1000,200,100,100,X-aligned
9004,3200,2200,1100,200,100,100,X-aligned
9005,3200,2200,1200,200,100,100,X-aligned
9006,3200,2200,1300,200,100,100,X-aligned
9007,3200,2200,1400,200,100,100,X-aligned
9008,3200,2200,1500,200,100,100,X-aligned
9009,3200,2200,1600,200,100,100,X-aligned
9010,3200,2200,1700,200,100,100,X-aligned
9011,3200,2200,1800,200,100,100,X-aligned
9012,3200,2200,1900,200,100,100,X-aligned
9013,3200,2200,2000,200,100,100,X-aligned
9014,3200,2200,2100,200,100,100,X-aligned
9015,3200,2200,2200,200,100,100,X-aligned
9016,3200,2200,2300,200,100,100,X-aligned
9017,3200,2200,2400,200,100,100,X-aligned
9018,3200,2200,2500,200,100,100,X-aligned
9019,3200,2200,2600,200,100,100,X-aligned
9020,3200,2200,2700,200,100,100,X-aligned
9021,3200,2200,2800,200,100,100,X-aligned
9022,3200,2200,2900,200,100,100,X-aligned
9023,3200,2200,3000,200,100,100,X-aligned
9024,3200,2200,3100,200,100,100,X-aligned
9025,3200,2200,3200,200,100,100,X-aligned
9026,3200,2200,3300,200,100,100,X-aligned
9027,3200,2200,3400,200,100,100,X-aligned
9028,3200,2200,3500,200,100,100,X-aligned
9029,3200,2200,3600,200,100,100,X-aligned
9030,3200,2200,3700,200,100,100,X-aligned
9031,3200,2200,3800,200,100,100,X-aligned
9032,3200,2200,3900,200,100,100,X-aligned
9033,3200,2200,4000,200,100,100,X-aligned
9034,3200,2200,4100,200,100,100,X-aligned
9035,3200,2200,4200,200,100,100,X-aligned
9036,3200,2200,4300,200,100,100,X-aligned
9037,3200,2200,4400,200,100,100,X-aligned
9038,3200,2200,4500,200,100,100,X-aligned
9039,3200,2200,4600,200,100,100,X-aligned
9040,3200,2200,4700,200,100,100,X-aligned
9041,3200,2200,4800,200,100,100,X-aligned
9042,3200,2200,4900,200,100,100,X-aligned
9043,3200,2200,5000,200,100,100,X-aligned
9044,3200,2200,5100,200,100,100,X-aligned
9045,3200,2200,5200,200,100,100,X-aligned
9046,3200,2200,5300,200,100,100,X-aligned
9047,3200,2200,5400,200,100,100,X-aligned
9048,3200,2200,5500,200,100,100,X-aligned
9049,3200,2300,0,200,100,100,X-aligned
9050,3200,2300,100,200,100,100,X-aligned
9051,3200,2300,200,200,100,100,X-aligned
9052,3200,2300,300,200,100,100,X-aligned
9053,3200,2300,400,200,100,100,X-aligned
9054,3200,2300,500,200,100,100,X-aligned
9055,3200,2300,600,200,100,100,X-aligned
9056,3200,2300,700,200,100,100,X-aligned
9057,3200,2300,800,200,100,100,X-aligned
9058,3200,2300,900,200,100,100,X-aligned
9059,3200,2300,1000,200,100,100,X-aligned
9060,3200,2300,1100,200,100,100,X-aligned
9061,3200,2300,1200,200,100,100,X-aligned
9062,3200,2300,1300,200,100,100,X-aligned
9063,3200,2300,1400,200,100,100,X-aligned
9064,3200,2300,1500,200,100,100,X-aligned
9065,3200,2300,1600,200,100,100,X-aligned
9066,3200,2300,1700,200,100,100,X-aligned
9067,3200,2300,1800,200,100,100,X-aligned
9068,3200,2300,1900,200,100,100,X-aligned
9069,3200,2300,2000,200,100,100,X-aligned
9070,3200,2300,2100,200,100,100,X-aligned
9071,3200,2300,2200,200,100,100,X-aligned
9072,3200,2300,2300,200,100,100,X-aligned
9073,3200,2300,2400,200,100,100,X-aligned
9074,3200,2300,2500,200,100,100,X-aligned
9075,3200,2300,2600,200,100,100,X-aligned
9076,3200,2300,2700,200,100,100,X-aligned
9077,3200,2300,2800,200,100,100,X-aligned
9078,3200,2300,2900,200,100,100,X-aligned
9079,3200,2300,3000,200,100,100,X-aligned
9080,3200,2300,3100,200,100,100,X-aligned
9081,3200,2300,3200,200,100,100,X-aligned
9082,3200,2300,3300,200,100,100,X-aligned
9083,3200,2300,3400,200,100,100,X-aligned
9084,3200,2300,3500,200,100,100,X-aligned
9085,3200,2300,3600,200,100,100,X-aligned
9086,3200,2300,3700,200,100,100,X-aligned
9087,3200,2300,3800,200,100,100,X-aligned
9088,3200,2300,3900,200,100,100,X-aligned
9089,3200,2300,4000,200,100,100,X-aligned
9090,3200,2300,4100,200,100,100,X-aligned
9091,3200,2300,4200,200,100,100,X-aligned
9092,3200,2300,4300,200,100,100,X-aligned
9093,3200,2300,4400,200,100,100,X-aligned
9094,3200,2300,4500,200,100,100,X-aligned
9095,3200,2300,4600,200,100,100,X-aligned
9096,3200,2300,4700,200,100,100,X-aligned
9097,3200,2300,4800,200,100,100,X-aligned
9098,3200,2300,4900,200,100,100,X-aligned
9099,3200,2300,5000,200,100,100,X-aligned
9100,3200,2300,5100,200,100,100,X-aligned
9101,3200,2300,5200,200,100,100,X-aligned
9102,3200,2300,5300,200,100,100,X-aligned
9103,3200,2300,5400,200,100,100,X-aligned
9104,3200,2300,5500,200,100,100,X-aligned
9105,3200,2400,0,200,100,100,X-aligned
9106,3200,2400,100,200,100,100,X-aligned
9107,3200,2400,200,200,100,100,X-aligned
9108,3200,2400,300,200,100,100,X-aligned
9109,3200,2400,400,200,100,100,X-aligned
9110,3200,2400,500,200,100,100,X-aligned
9111,3200,2400,600,200,100,100,X-aligned
9112,3200,2400,700,200,100,100,X-aligned
9113,3200,2400,800,200,100,100,X-aligned
9114,3200,2400,900,200,100,100,X-aligned
9115,3200,2400,1000,200,100,100,X-aligned
9116,3200,2400,1100,200,100,100,X-aligned
9117,3200,2400,1200,200,100,100,X-aligned
9118,3200,2400,1300,200,100,100,X-aligned
9119,3200,2400,1400,200,100,100,X-aligned
9120,3200,2400,1500,200,100,100,X-aligned
9121,3200,2400,1600,200,100,100,X-aligned
9122,3200,2400,1700,200,100,100,X-aligned
9123,3200,2400,1800,200,100,100,X-aligned
9124,3200,2400,1900,200,100,100,X-aligned
9125,3200,2400,2000,200,100,100,X-aligned
9126,3200,2400,2100,200,100,100,X-aligned
9127,3200,2400,2200,200,100,100,X-aligned
9128,3200,2400,2300,200,100,100,X-aligned
9129,3200,2400,2400,200,100,100,X-aligned
9130,3200,2400,2500,200,100,100,X-aligned
9131,3200,2400,2600,200,100,100,X-aligned
9132,3200,2400,2700,200,100,100,X-aligned
9133,3200,2400,2800,200,100,100,X-aligned
9134,3200,2400,2900,200,100,100,X-aligned
9135,3200,2400,3000,200,100,100,X-aligned
9136,3200,2400,3100,200,100,100,X-aligned
9137,3200,2400,3200,200,100,100,X-aligned
9138,3200,2400,3300,200,100,100,X-aligned
9139,3200,2400,3400,200,100,100,X-aligned
9140,3200,2400,3500,200,100,100,X-aligned
9141,3200,2400,3600,200,100,100,X-aligned
9142,3200,2400,3700,200,100,100,X-aligned
9143,3200,2400,3800,200,100,100,X-aligned
9144,3200,2400,3900,200,100,100,X-aligned
9145,3200,2400,4000,200,100,100,X-aligned
9146,3200,2400,4100,200,100,100,X-aligned
9147,3200,2400,4200,200,100,100,X-aligned
9148,3200,2400,4300,200,100,100,X-aligned
9149,3200,2400,4400,200,100,100,X-aligned
9150,3200,2400,4500,200,100,100,X-aligned
9151,3200,2400,4600,200,100,100,X-aligned
9152,3200,2400,4700,200,100,100,X-aligned
9153,3200,2400,4800,200,100,100,X-aligned
9154,3200,2400,4900,200,100,100,X-aligned
9155,3200,2400,5000,200,100,100,X-aligned
9156,3200,2400,5100,200,100,100,X-aligned
9157,3200,2400,5200,200,100,100,X-aligned
9158,3200,2400,5300,200,100,100,X-aligned
9159,3200,2400,5400,200,100,100,X-aligned
9160,3200,2400,5500,200,100,100,X-aligned
9161,3200,2500,0,200,100,100,X-aligned
9162,3200,2500,100,200,100,100,X-aligned
9163,3200,2500,200,200,100,100,X-aligned
9164,3200,2500,300,200,100,100,X-aligned
9165,3200,2500,400,200,100,100,X-aligned
9166,3200,2500,500,200,100,100,X-aligned
9167,3200,2500,600,200,100,100,X-aligned
9168,3200,2500,700,200,100,100,X-aligned
9169,3200,2500,800,200,100,100,X-aligned
9170,3200,2500,900,200,100,100,X-aligned
9171,3200,2500,1000,200,100,100,X-aligned
9172,3200,2500,1100,200,100,100,X-aligned
9173,3200,2500,1200,200,100,100,X-aligned
9174,3200,2500,1300,200,100,100,X-aligned
9175,3200,2500,1400,200,100,100,X-aligned
9176,3200,2500,1500,200,100,100,X-aligned
9177,3200,2500,1600,200,100,100,X-aligned
9178,3200,2500,1700,200,100,100,X-aligned
9179,3200,2500,1800,200,100,100,X-aligned
9180,3200,2500,1900,200,100,100,X-aligned
9181,3200,2500,2000,200,100,100,X-aligned
9182,3200,2500,2100,200,100,100,X-aligned
9183,3200,2500,2200,200,100,100,X-aligned
9184,3200,2500,2300,200,100,100,X-aligned
9185,3200,2500,2400,200,100,100,X-aligned
9186,3200,2500,2500,200,100,100,X-aligned
9187,3200,2500,2600,200,100,100,X-aligned
9188,3200,2500,2700,200,100,100,X-aligned
9189,3200,2500,2800,200,100,100,X-aligned
9190,3200,2500,2900,200,100,100,X-aligned
9191,3200,2500,3000,200,100,100,X-aligned
9192,3200,2500,3100,200,100,100,X-aligned
9193,3200,2500,3200,200,100,100,X-aligned
9194,3200,2500,3300,200,100,100,X-aligned
9195,3200,2500,3400,200,100,100,X-aligned
9196,3200,2500,3500,200,100,100,X-aligned
9197,3200,2500,3600,200,100,100,X-aligned
9198,3200,2500,3700,200,100,100,X-aligned
9199,3200,2500,3800,200,100,100,X-aligned
9200,3200,2500,3900,200,100,100,X-aligned
9201,3200,2500,4000,200,100,100,X-aligned
9202,3200,2500,4100,200,100,100,X-aligned
9203,3200,2500,4200,200,100,100,X-aligned
9204,3200,2500,4300,200,100,100,X-aligned
9205,3200,2500,4400,200,100,100,X-aligned
9206,3200,2500,4500,200,100,100,X-aligned
9207,3200,2500,4600,200,100,100,X-aligned
9208,3200,2500,4700,200,100,100,X-aligned
9209,3200,2500,4800,200,100,100,X-aligned
9210,3200,2500,4900,200,100,100,X-aligned
9211,3200,2500,5000,200,100,100,X-aligned
9212,3200,2500,5100,200,100,100,X-aligned
9213,3200,2500,5200,200,100,100,X-aligned
9214,3200,2500,5300,200,100,100,X-aligned
9215,3200,2500,5400,200,100,100,X-aligned
9216,3200,2500,5500,200,100,100,X-aligned
9217,3200,2600,0,200,100,100,X-aligned
9218,3200,2600,100,200,100,100,X-aligned
9219,3200,2600,200,200,100,100,X-aligned
9220,3200,2600,300,200,100,100,X-aligned
9221,3200,2600,400,200,100,100,X-aligned
9222,3200,2600,500,200,100,100,X-aligned
9223,3200,2600,600,200,100,100,X-aligned
9224,3200,2600,700,200,100,100,X-aligned
9225,3200,2600,800,200,100,100,X-aligned
9226,3200,2600,900,200,100,100,X-aligned
9227,3200,2600,1000,200,100,100,X-aligned
9228,3200,2600,1100,200,100,100,X-aligned
9229,3200,2600,1200,200,100,100,X-aligned
9230,3200,2600,1300,200,100,100,X-aligned
9231,3200,2600,1400,200,100,100,X-aligned
9232,3200,2600,1500,200,100,100,X-aligned
9233,3200,2600,1600,200,100,100,X-aligned
9234,3200,2600,1700,200,100,100,X-aligned
9235,3200,2600,1800,200,100,100,X-aligned
9236,3200,2600,1900,200,100,100,X-aligned
9237,3200,2600,2000,200,100,100,X-aligned
9238,3200,2600,2100,200,100,100,X-aligned
9239,3200,2600,2200,200,100,100,X-aligned
9240,3200,2600,2300,200,100,100,X-aligned
9241,3200,2600,2400,200,100,100,X-aligned
9242,3200,2600,2500,200,100,100,X-aligned
9243,3200,2600,2600,200,100,100,X-aligned
9244,3200,2600,2700,200,100,100,X-aligned
9245,3200,2600,2800,200,100,100,X-aligned
9246,3200,2600,2900,200,100,100,X-aligned
9247,3200,2600,3000,200,100,100,X-aligned
9248,3200,2600,3100,200,100,100,X-aligned
9249,3200,2600,3200,200,100,100,X-aligned
9250,3200,2600,3300,200,100,100,X-aligned
9251,3200,2600,3400,200,100,100,X-aligned
9252,3200,2600,3500,200,100,100,X-aligned
9253,3200,2600,3600,200,100,100,X-aligned
9254,3200,2600,3700,200,100,100,X-aligned
9255,3200,2600,3800,200,100,100,X-aligned
9256,3200,2600,3900,200,100,100,X-aligned
9257,3200,2600,4000,200,100,100,X-aligned
9258,3200,2600,4100,200,100,100,X-aligned
9259,3200,2600,4200,200,100,100,X-aligned
9260,3200,2600,4300,200,100,100,X-aligned
9261,3200,2600,4400,200,100,100,X-aligned
9262,3200,2600,4500,200,100,100,X-aligned
9263,3200,2600,4600,200,100,100,X-aligned
9264,3200,2600,4700,200,100,100,X-aligned
9265,3200,2600,4800,200,100,100,X-aligned
9266,3200,2600,4900,200,100,100,X-aligned
9267,3200,2600,5000,200,100,100,X-aligned
9268,3200,2600,5100,200,100,100,X-aligned
9269,3200,2600,5200,200,100,100,X-aligned
9270,3200,2600,5300,200,100,100,X-aligned
9271,3200,2600,5400,200,100,100,X-aligned
9272,3200,2600,5500,200,100,100,X-aligned
9273,3200,2700,0,200,100,100,X-aligned
9274,3200,2700,100,200,100,100,X-aligned
9275,3200,2700,200,200,100,100,X-aligned
9276,3200,2700,300,200,100,100,X-aligned
9277,3200,2700,400,200,100,100,X-aligned
9278,3200,2700,500,200,100,100,X-aligned
9279,3200,2700,600,200,100,100,X-aligned
9280,3200,2700,700,200,100,100,X-aligned
9281,3200,2700,800,200,100,100,X-aligned
9282,3200,2700,900,200,100,100,X-aligned
9283,3200,2700,1000,200,100,100,X-aligned
9284,3200,2700,1100,200,100,100,X-aligned
9285,3200,2700,1200,200,100,100,X-aligned
9286,3200,2700,1300,200,100,100,X-aligned
9287,3200,2700,1400,200,100,100,X-aligned
9288,3200,2700,1500,200,100,100,X-aligned
9289,3200,2700,1600,200,100,100,X-aligned
9290,3200,2700,1700,200,100,100,X-aligned
9291,3200,2700,1800,200,100,100,X-aligned
9292,3200,2700,1900,200,100,100,X-aligned
9293,3200,2700,2000,200,100,100,X-aligned
9294,3200,2700,2100,200,100,100,X-aligned
9295,3200,2700,2200,200,100,100,X-aligned
9296,3200,2700,2300,200,100,100,X-aligned
9297,3200,2700,2400,200,100,100,X-aligned
9298,3200,2700,2500,200,100,100,X-aligned
9299,3200,2700,2600,200,100,100,X-aligned
9300,3200,2700,2700,200,100,100,X-aligned
9301,3200,2700,2800,200,100,100,X-aligned
9302,3200,2700,2900,200,100,100,X-aligned
9303,3200,2700,3000,200,100,100,X-aligned
9304,3200,2700,3100,200,100,100,X-aligned
9305,3200,2700,3200,200,100,100,X-aligned
9306,3200,2700,3300,200,100,100,X-aligned
9307,3200,2700,3400,200,100,100,X-aligned
9308,3200,2700,3500,200,100,100,X-aligned
9309,3200,2700,3600,200,100,100,X-aligned
9310,3200,2700,3700,200,100,100,X-aligned
9311,3200,2700,3800,200,100,100,X-aligned
9312,3200,2700,3900,200,100,100,X-aligned
9313,3200,2700,4000,200,100,100,X-aligned
9314,3200,2700,4100,200,100,100,X-aligned
9315,3200,2700,4200,200,100,100,X-aligned
9316,3200,2700,4300,200,100,100,X-aligned
9317,3200,2700,4400,200,100,100,X-aligned
9318,3200,2700,4500,200,100,100,X-aligned
9319,3200,2700,4600,200,100,100,X-aligned
9320,3200,2700,4700,200,100,100,X-aligned
9321,3200,2700,4800,200,100,100,X-aligned
9322,3200,2700,4900,200,100,100,X-aligned
9323,3200,2700,5000,200,100,100,X-aligned
9324,3200,2700,5100,200,100,100,X-aligned
9325,3200,2700,5200,200,100,100,X-aligned
9326,3200,2700,5300,200,100,100,X-aligned
9327,3200,2700,5400,200,100,100,X-aligned
9328,3200,2700,5500,200,100,100,X-aligned
9329,3200,2800,0,200,100,100,X-aligned
9330,3200,2800,100,200,100,100,X-aligned
9331,3200,2800,200,200,100,100,X-aligned
9332,3200,2800,300,200,100,100,X-aligned
9333,3200,2800,400,200,100,100,X-aligned
9334,3200,2800,500,200,100,100,X-aligned
9335,3200,2800,600,200,100,100,X-aligned
9336,3200,2800,700,200,100,100,X-aligned
9337,3200,2800,800,200,100,100,X-aligned
9338,3200,2800,900,200,100,100,X-aligned
9339,3200,2800,1000,200,100,100,X-aligned
9340,3200,2800,1100,200,100,100,X-aligned
9341,3200,2800,1200,200,100,100,X-aligned
9342,3200,2800,1300,200,100,100,X-aligned
9343,3200,2800,1400,200,100,100,X-aligned
9344,3200,2800,1500,200,100,100,X-aligned
9345,3200,2800,1600,200,100,100,X-aligned
9346,3200,2800,1700,200,100,100,X-aligned
9347,3200,2800,1800,200,100,100,X-aligned
9348,3200,2800,1900,200,100,100,X-aligned
9349,3200,2800,2000,200,100,100,X-aligned
9350,3200,2800,2100,200,100,100,X-aligned
9351,3200,2800,2200,200,100,100,X-aligned
9352,3200,2800,2300,200,100,100,X-aligned
9353,3200,2800,2400,200,100,100,X-aligned
9354,3200,2800,2500,200,100,100,X-aligned
9355,3200,2800,2600,200,100,100,X-aligned
9356,3200,2800,2700,200,100,100,X-aligned
9357,3200,2800,2800,200,100,100,X-aligned
9358,3200,2800,2900,200,100,100,X-aligned
9359,3200,2800,3000,200,100,100,X-aligned
9360,3200,2800,3100,200,100,100,X-aligned
9361,3200,2800,3200,200,100,100,X-aligned
9362,3200,2800,3300,200,100,100,X-aligned
9363,3200,2800,3400,200,100,100,X-aligned
9364,3200,2800,3500,200,100,100,X-aligned
9365,3200,2800,3600,200,100,100,X-aligned
9366,3200,2800,3700,200,100,100,X-aligned
9367,3200,2800,3800,200,100,100,X-aligned
9368,3200,2800,3900,200,100,100,X-aligned
9369,3200,2800,4000,200,100,100,X-aligned
9370,3200,2800,4100,200,100,100,X-aligned
9371,3200,2800,4200,200,100,100,X-aligned
9372,3200,2800,4300,200,100,100,X-aligned
9373,3200,2800,4400,200,100,100,X-aligned
9374,3200,2800,4500,200,100,100,X-aligned
9375,3200,2800,4600,200,100,100,X-aligned
9376,3200,2800,4700,200,100,100,X-aligned
9377,3200,2800,4800,200,100,100,X-aligned
9378,3200,2800,4900,200,100,100,X-aligned
